date,category_label,category_value,downloads
2019-06-01,marshmallow_version,2.9.0,13
2019-06-01,marshmallow_version,2.6.0,13
2019-06-01,marshmallow_version,2.7.1,13
2019-06-01,marshmallow_version,3.0.0b5,15
2019-06-01,marshmallow_version,2.17.0,16
2019-06-01,marshmallow_version,2.15.5,21
2019-06-01,marshmallow_version,3.0.0b11,22
2019-06-01,marshmallow_version,3.0.0b2,23
2019-06-01,marshmallow_version,3.0.0b8,24
2019-06-01,marshmallow_version,3.0.0rc6-no_linux,25
2019-06-01,marshmallow_version,3.0.0b7,26
2019-06-01,marshmallow_version,2.16.1,27
2019-06-01,marshmallow_version,3.0.0b20,28
2019-06-01,combined,py3.7-marshmallow3-no_linux,29
2019-06-01,combined,py3.5-marshmallow2-no_linux,29
2019-06-01,marshmallow_version,3.0.0b12,30
2019-06-01,marshmallow_version,2.19.1,30
2019-06-01,combined,py2.7-marshmallow2-no_linux,31
2019-06-01,python_minor,3.5-no_linux,31
2019-06-01,marshmallow_version,3.0.0rc1,31
2019-06-01,python_minor,3.7,1826
2019-06-01,marshmallow_version,2.13.0,35
2019-06-01,python_major,2-no_linux,36
2019-06-01,python_minor,2.7-no_linux,36
2019-06-01,marshmallow_version,3.0.0b19,37
2019-06-01,marshmallow_version,2.15.2,39
2019-06-01,marshmallow_major,3-no_linux,40
2019-06-01,combined,py3.5-marshmallow2,553
2019-06-01,marshmallow_version,2.7.3,45
2019-06-01,marshmallow_version,2.16.0,46
2019-06-01,marshmallow_version,2.15.4,47
2019-06-01,marshmallow_version,3.0.0rc6,561
2019-06-01,marshmallow_version,2.14.0,54
2019-06-01,marshmallow_version,2.11.1,311
2019-06-01,marshmallow_version,2.15.6,58
2019-06-01,marshmallow_major,2,10556
2019-06-01,marshmallow_version,2.15.1,61
2019-06-01,marshmallow_version,2.19.0,67
2019-06-01,combined,py3.6-marshmallow2-no_linux,68
2019-06-01,python_minor,3.6-no_linux,72
2019-06-01,marshmallow_version,2.18.1,73
2019-06-01,marshmallow_version,3.0.0b18,75
2019-06-01,python_minor,2.7,6744
2019-06-01,python_major,2,6748
2019-06-01,combined,py3.7-marshmallow2,1375
2019-06-01,combined,py3.6-marshmallow2,2146
2019-06-01,marshmallow_version,2.18.0,115
2019-06-01,combined,py3.6-marshmallow3,627
2019-06-01,python_major,3,5493
2019-06-01,marshmallow_version,3.0.0rc5,119
2019-06-01,marshmallow_version,3.0.0b13,121
2019-06-01,marshmallow_version,2.6.1,124
2019-06-01,combined,py3.7-marshmallow2-no_linux,132
2019-06-01,combined,py3.4-marshmallow2,139
2019-06-01,python_minor,3.4,144
2019-06-01,marshmallow_major,3,1680
2019-06-01,combined,py2.7-marshmallow3,402
2019-06-01,python_minor,3.7-no_linux,161
2019-06-01,marshmallow_version,2.19.2,6831
2019-06-01,marshmallow_version,2.13.5,178
2019-06-01,marshmallow_version,2.15.3,190
2019-06-01,marshmallow_version,2.10.3,447
2019-06-01,combined,py3.7-marshmallow3,450
2019-06-01,combined,py2.7-marshmallow2,6338
2019-06-01,marshmallow_version,2.15.0,195
2019-06-01,combined,py3.5-marshmallow3,196
2019-06-01,marshmallow_version,2.16.3,1231
2019-06-01,marshmallow_version,2.13.6,212
2019-06-01,python_minor,3.6,2773
2019-06-01,marshmallow_version,2.19.2-no_linux,226
2019-06-01,python_minor,3.5,749
2019-07-06,combined,py3.5-marshmallow3-no_linux,2
2019-07-06,combined,py2.7-marshmallow3-no_linux,2
2019-07-06,combined,py2.6-marshmallow2,4
2019-07-06,combined,py3.5-marshmallow2-no_linux,5
2019-07-06,combined,py3.4-marshmallow3,5
2019-07-06,combined,py2.7-marshmallow3,1288
2019-07-06,combined,py3.8-marshmallow2,9
2019-07-06,combined,py3.6-marshmallow3-no_linux,9
2019-07-06,combined,py2.7-marshmallow2-no_linux,42
2019-07-06,combined,py3.7-marshmallow3-no_linux,60
2019-07-06,combined,py3.6-marshmallow2-no_linux,65
2019-07-06,combined,py3.6-marshmallow2,3908
2019-07-06,combined,py3.7-marshmallow2,1349
2019-07-06,combined,py3.5-marshmallow2,373
2019-07-06,combined,py3.6-marshmallow3,2172
2019-07-06,combined,py3.4-marshmallow2,141
2019-07-06,combined,py3.5-marshmallow3,3229
2019-07-06,combined,py3.7-marshmallow2-no_linux,162
2019-07-06,combined,py2.7-marshmallow2,5832
2019-07-06,combined,py3.7-marshmallow3,717
2019-07-06,python_major,2-no_linux,44
2019-07-06,python_major,3-no_linux,303
2019-07-06,python_major,3,11904
2019-07-06,python_major,2,7138
2019-07-06,python_minor,2.6,4
2019-07-06,python_minor,3.5-no_linux,7
2019-07-06,python_minor,3.8,9
2019-07-06,python_minor,3.7,2066
2019-07-06,python_minor,3.5,3602
2019-07-06,python_minor,2.7-no_linux,44
2019-07-06,python_minor,3.6-no_linux,74
2019-07-06,python_minor,3.4,146
2019-07-06,python_minor,3.6,6081
2019-07-06,python_minor,3.7-no_linux,222
2019-07-06,python_minor,2.7,7134
2019-07-06,marshmallow_major,2-no_linux,274
2019-07-06,marshmallow_major,3-no_linux,73
2019-07-06,marshmallow_major,2,11616
2019-07-06,marshmallow_major,3,7411
2019-07-06,marshmallow_version,2.19.5,5376
2019-07-06,marshmallow_version,2.6.1-no_linux,1
2019-07-06,marshmallow_version,2.4.2,1
2019-07-06,marshmallow_version,2.19.3-no_linux,1
2019-07-06,marshmallow_version,2.1.0,1
2019-07-06,marshmallow_version,3.0.0b3-no_linux,1
2019-07-06,marshmallow_version,2.15.0-no_linux,1
2019-07-06,marshmallow_version,3.0.0b17,1
2019-07-06,marshmallow_version,2.9.1-no_linux,1
2019-07-06,marshmallow_version,3.0.0b18-no_linux,1
2019-07-06,marshmallow_version,3.0.0b10,1
2019-07-06,marshmallow_version,3.0.0b14-no_linux,1
2019-07-06,marshmallow_version,2.13.3,1
2019-07-06,marshmallow_version,2.10.4-no_linux,1
2019-07-06,marshmallow_version,2.13.4,1
2019-07-06,marshmallow_version,2.2.1,2
2019-07-06,marshmallow_version,3.0.0b19-no_linux,2
2019-07-06,marshmallow_version,2.15.1-no_linux,2
2019-07-06,marshmallow_version,2.15.6-no_linux,2
2019-07-06,marshmallow_version,3.0.0rc2-no_linux,2
2019-07-06,marshmallow_version,3.0.0b4,2
2019-07-06,marshmallow_version,2.10.4,2
2019-07-06,marshmallow_version,2.4.0,2
2019-07-06,marshmallow_version,2.15.4-no_linux,2
2019-07-06,marshmallow_version,2.17.0-no_linux,2
2019-07-06,marshmallow_version,2.19.4,2
2019-07-06,marshmallow_version,2.0.0,2
2019-07-06,marshmallow_version,2.19.3,2
2019-07-06,marshmallow_version,2.9.0,3
2019-07-06,marshmallow_version,3.0.0rc2,3
2019-07-06,marshmallow_version,3.0.0b16,3
2019-07-06,marshmallow_version,2.7.2,3
2019-07-06,marshmallow_version,3.0.0b12-no_linux,3
2019-07-06,marshmallow_version,3.0.0rc5-no_linux,4
2019-07-06,marshmallow_version,3.0.0rc7-no_linux,4
2019-07-06,marshmallow_version,3.0.0b9,4
2019-07-06,marshmallow_version,2.18.0-no_linux,5
2019-07-06,marshmallow_version,2.16.3-no_linux,5
2019-07-06,marshmallow_version,2.13.1,5
2019-07-06,marshmallow_version,2.8.0,5
2019-07-06,marshmallow_version,2.1.2,6
2019-07-06,marshmallow_version,3.0.0b6,6
2019-07-06,marshmallow_version,2.16.3,1798
2019-07-06,marshmallow_version,3.0.0rc6-no_linux,7
2019-07-06,marshmallow_version,2.14.0-no_linux,7
2019-07-06,marshmallow_version,3.0.0b14,7
2019-07-06,marshmallow_version,2.2.0,8
2019-07-06,marshmallow_version,3.0.0rc1,8
2019-07-06,marshmallow_version,2.13.6-no_linux,8
2019-07-06,marshmallow_version,2.19.2-no_linux,8
2019-07-06,marshmallow_version,2.0.0b2,9
2019-07-06,marshmallow_version,3.0.0b5,9
2019-07-06,marshmallow_version,2.7.3-no_linux,9
2019-07-06,marshmallow_version,3.0.0b11,10
2019-07-06,marshmallow_version,2.12.2,12
2019-07-06,marshmallow_version,2.16.0,13
2019-07-06,marshmallow_version,2.7.0-no_linux,13
2019-07-06,marshmallow_version,3.0.0b3,14
2019-07-06,marshmallow_version,3.0.0b20,14
2019-07-06,marshmallow_version,2.6.0,16
2019-07-06,marshmallow_version,2.13.0,18
2019-07-06,marshmallow_version,2.17.0,19
2019-07-06,marshmallow_version,3.0.0b8,21
2019-07-06,marshmallow_version,2.7.1,22
2019-07-06,marshmallow_version,2.9.1,23
2019-07-06,marshmallow_version,3.0.0b19,29
2019-07-06,marshmallow_version,3.0.0rc3,800
2019-07-06,marshmallow_version,2.15.5,33
2019-07-06,marshmallow_version,2.15.2,34
2019-07-06,marshmallow_version,2.19.1,34
2019-07-06,marshmallow_version,2.18.1,35
2019-07-06,marshmallow_version,3.0.0rc5,296
2019-07-06,marshmallow_version,2.14.0,41
2019-07-06,marshmallow_version,3.0.0rc8-no_linux,48
2019-07-06,marshmallow_version,2.15.1,50
2019-07-06,marshmallow_version,2.7.3,56
2019-07-06,marshmallow_version,3.0.0b7,63
2019-07-06,marshmallow_version,2.7.0,70
2019-07-06,marshmallow_version,3.0.0rc7,71
2019-07-06,marshmallow_version,2.15.6,72
2019-07-06,marshmallow_version,2.19.0,79
2019-07-06,marshmallow_version,3.0.0b12,88
2019-07-06,marshmallow_version,3.0.0rc4,3424
2019-07-06,marshmallow_version,3.0.0b18,104
2019-07-06,marshmallow_version,3.0.0b13,105
2019-07-06,marshmallow_version,3.0.0rc8,1910
2019-07-06,marshmallow_version,2.18.0,120
2019-07-06,marshmallow_version,2.16.1,148
2019-07-06,marshmallow_version,2.10.3,148
2019-07-06,marshmallow_version,2.13.5,153
2019-07-06,marshmallow_version,2.15.3,155
2019-07-06,marshmallow_version,3.0.0rc6,418
2019-07-06,marshmallow_version,2.15.4,167
2019-07-06,marshmallow_version,2.6.1,182
2019-07-06,marshmallow_version,2.15.0,447
2019-07-06,marshmallow_version,2.19.5-no_linux,206
2019-07-06,marshmallow_version,2.11.1,474
2019-07-06,marshmallow_version,2.19.2,1515
2019-07-06,marshmallow_version,2.13.6,251
2019-05-17,combined,py3.5-marshmallow2,2259
2019-05-17,combined,py3.5-marshmallow2-no_linux,84
2019-05-17,combined,py3.4-marshmallow3-no_linux,1
2019-05-17,combined,py3.5-marshmallow3-no_linux,4
2019-05-17,combined,py3.4-marshmallow2,345
2019-05-17,combined,py3.4-marshmallow3,18
2019-05-17,combined,py3.7-marshmallow3,2550
2019-05-17,combined,py3.6-marshmallow2-no_linux,303
2019-05-17,combined,py3.7-marshmallow2,6943
2019-05-17,combined,py2.7-marshmallow3-no_linux,19
2019-05-17,combined,py3.6-marshmallow2,12279
2019-05-17,combined,py3.6-marshmallow3-no_linux,47
2019-05-17,combined,py3.6-marshmallow3,2745
2019-05-17,combined,py3.7-marshmallow2-no_linux,439
2019-05-17,combined,py3.5-marshmallow3,781
2019-05-17,combined,py3.7-marshmallow3-no_linux,118
2019-05-17,combined,py2.7-marshmallow2-no_linux,68
2019-05-17,combined,py2.6-marshmallow2,32
2019-05-17,combined,py3.3-marshmallow3,2
2019-05-17,combined,py3.4-marshmallow2-no_linux,1
2019-05-17,combined,py2.7-marshmallow3,2973
2019-05-17,combined,py3.8-marshmallow2,1
2019-05-17,combined,py2.7-marshmallow2,10037
2019-05-17,python_major,2,13069
2019-05-17,python_major,3,27939
2019-05-17,python_major,2-no_linux,89
2019-05-17,python_major,3-no_linux,999
2019-05-17,python_minor,2.7-no_linux,89
2019-05-17,python_minor,2.6,32
2019-05-17,python_minor,3.7-no_linux,557
2019-05-17,python_minor,3.8,1
2019-05-17,python_minor,3.5,3042
2019-05-17,python_minor,3.4,363
2019-05-17,python_minor,3.6,15034
2019-05-17,python_minor,3.7,9497
2019-05-17,python_minor,3.3,2
2019-05-17,python_minor,2.7,13037
2019-05-17,python_minor,3.5-no_linux,88
2019-05-17,python_minor,3.6-no_linux,352
2019-05-17,python_minor,3.4-no_linux,2
2019-05-17,marshmallow_major,2,31896
2019-05-17,marshmallow_major,3,9069
2019-05-17,marshmallow_major,2-no_linux,895
2019-05-17,marshmallow_major,3-no_linux,189
2019-05-17,marshmallow_version,3.0.0b19-no_linux,4
2019-05-17,marshmallow_version,2.7.1,68
2019-05-17,marshmallow_version,3.0.0b12-no_linux,13
2019-05-17,marshmallow_version,2.18.0,606
2019-05-17,marshmallow_version,3.0.0b17,1
2019-05-17,marshmallow_version,2.13.5-no_linux,5
2019-05-17,marshmallow_version,2.15.3,1158
2019-05-17,marshmallow_version,3.0.0b6-no_linux,1
2019-05-17,marshmallow_version,3.0.0b10,14
2019-05-17,marshmallow_version,2.4.0,1
2019-05-17,marshmallow_version,3.0.0b5-no_linux,14
2019-05-17,marshmallow_version,2.15.0,895
2019-05-17,marshmallow_version,2.2.1,11
2019-05-17,marshmallow_version,2.12.1,4
2019-05-17,marshmallow_version,3.0.0b13-no_linux,2
2019-05-17,marshmallow_version,2.13.5,444
2019-05-17,marshmallow_version,2.19.2-no_linux,740
2019-05-17,marshmallow_version,3.0.0rc2,28
2019-05-17,marshmallow_version,2.13.4,78
2019-05-17,marshmallow_version,2.19.1,453
2019-05-17,marshmallow_version,2.13.3,3
2019-05-17,marshmallow_version,2.19.0,774
2019-05-17,marshmallow_version,3.0.0rc3,272
2019-05-17,marshmallow_version,2.15.5,93
2019-05-17,marshmallow_version,2.9.1,128
2019-05-17,marshmallow_version,2.15.4,465
2019-05-17,marshmallow_version,2.19.2,19000
2019-05-17,marshmallow_version,3.0.0b7-no_linux,3
2019-05-17,marshmallow_version,3.0.0rc5,1121
2019-05-17,marshmallow_version,3.0.0b19,381
2019-05-17,marshmallow_version,2.18.0-no_linux,8
2019-05-17,marshmallow_version,2.3.0,5
2019-05-17,marshmallow_version,3.0.0rc6,1816
2019-05-17,marshmallow_version,2.14.0-no_linux,12
2019-05-17,marshmallow_version,3.0.0b14,5
2019-05-17,marshmallow_version,3.0.0rc3-no_linux,11
2019-05-17,marshmallow_version,3.0.0b20,139
2019-05-17,marshmallow_version,2.12.2-no_linux,1
2019-05-17,marshmallow_version,3.0.0b12,243
2019-05-17,marshmallow_version,2.16.1,155
2019-05-17,marshmallow_version,2.10.0,1
2019-05-17,marshmallow_version,3.0.0b4,49
2019-05-17,marshmallow_version,2.15.2,195
2019-05-17,marshmallow_version,3.0.0b20-no_linux,1
2019-05-17,marshmallow_version,2.7.1-no_linux,1
2019-05-17,marshmallow_version,2.17.0,159
2019-05-17,marshmallow_version,2.2.0,12
2019-05-17,marshmallow_version,2.12.0,1
2019-05-17,marshmallow_version,2.10.4,35
2019-05-17,marshmallow_version,2.18.1-no_linux,3
2019-05-17,marshmallow_version,2.1.2,3
2019-05-17,marshmallow_version,3.0.0b2-no_linux,1
2019-05-17,marshmallow_version,2.0.0b2,5
2019-05-17,marshmallow_version,2.15.6-no_linux,6
2019-05-17,marshmallow_version,2.13.1,138
2019-05-17,marshmallow_version,2.5.0,2
2019-05-17,marshmallow_version,2.16.0,313
2019-05-17,marshmallow_version,3.0.0b16,119
2019-05-17,marshmallow_version,2.13.0,198
2019-05-17,marshmallow_version,2.7.3,212
2019-05-17,marshmallow_version,2.3.0-no_linux,2
2019-05-17,marshmallow_version,3.0.0rc1,244
2019-05-17,marshmallow_version,2.16.3-no_linux,14
2019-05-17,marshmallow_version,2.9.0,53
2019-05-17,marshmallow_version,2.10.3,370
2019-05-17,marshmallow_version,2.7.0,5
2019-05-17,marshmallow_version,2.13.4-no_linux,1
2019-05-17,marshmallow_version,2.10.4-no_linux,1
2019-05-17,marshmallow_version,2.16.3,2905
2019-05-17,marshmallow_version,3.0.0b13,249
2019-05-17,marshmallow_version,2.6.0,111
2019-05-17,marshmallow_version,3.0.0rc1-no_linux,2
2019-05-17,marshmallow_version,3.0.0b16-no_linux,4
2019-05-17,marshmallow_version,3.0.0b5,54
2019-05-17,marshmallow_version,2.11.1,348
2019-05-17,marshmallow_version,2.4.2,17
2019-05-17,marshmallow_version,2.19.0-no_linux,1
2019-05-17,marshmallow_version,2.0.0b1,2
2019-05-17,marshmallow_version,2.16.0-no_linux,2
2019-05-17,marshmallow_version,3.0.0b9-no_linux,1
2019-05-17,marshmallow_version,2.6.1,145
2019-05-17,marshmallow_version,3.0.0rc2-no_linux,5
2019-05-17,marshmallow_version,3.0.0b3,93
2019-05-17,marshmallow_version,2.16.1-no_linux,1
2019-05-17,marshmallow_version,2.15.0-no_linux,15
2019-05-17,marshmallow_version,3.0.0b9,30
2019-05-17,marshmallow_version,2.18.1,552
2019-05-17,marshmallow_version,2.13.6-no_linux,16
2019-05-17,marshmallow_version,2.12.2,44
2019-05-17,marshmallow_version,3.0.0rc4-no_linux,19
2019-05-17,marshmallow_version,3.0.0b7,217
2019-05-17,marshmallow_version,3.0.0b6,40
2019-05-17,marshmallow_version,3.0.0b11,84
2019-05-17,marshmallow_version,2.15.4-no_linux,7
2019-05-17,marshmallow_version,2.7.3-no_linux,15
2019-05-17,marshmallow_version,2.15.1,452
2019-05-17,marshmallow_version,2.16.2,26
2019-05-17,marshmallow_version,3.0.0b18-no_linux,2
2019-05-17,marshmallow_version,3.0.0rc5-no_linux,26
2019-05-17,marshmallow_version,3.0.0b18,161
2019-05-17,marshmallow_version,2.1.0,1
2019-05-17,marshmallow_version,2.15.3-no_linux,40
2019-05-17,marshmallow_version,2.13.6,675
2019-05-17,marshmallow_version,3.0.0b8-no_linux,2
2019-05-17,marshmallow_version,3.0.0rc4,3483
2019-05-17,marshmallow_version,2.17.0-no_linux,1
2019-05-17,marshmallow_version,2.9.1-no_linux,1
2019-05-17,marshmallow_version,2.7.2,10
2019-05-17,marshmallow_version,2.1.3,1
2019-05-17,marshmallow_version,3.0.0b8,69
2019-05-17,marshmallow_version,2.8.0,6
2019-05-17,marshmallow_version,3.0.0b1,26
2019-05-17,marshmallow_version,2.10.5,31
2019-05-17,marshmallow_version,2.14.0,266
2019-05-17,marshmallow_version,3.0.0b2,131
2019-05-17,marshmallow_version,2.15.6,261
2019-05-17,marshmallow_version,2.15.1-no_linux,2
2019-05-17,marshmallow_version,3.0.0rc6-no_linux,78
2019-06-21,combined,py2.6-marshmallow2,3
2019-06-21,combined,py2.6-marshmallow3,1
2019-06-21,combined,py2.7-marshmallow2,12181
2019-06-21,combined,py2.7-marshmallow3,5476
2019-06-21,combined,py3.3-marshmallow3,1
2019-06-21,combined,py3.4-marshmallow2,406
2019-06-21,combined,py3.4-marshmallow3,33
2019-06-21,combined,py3.5-marshmallow2,2268
2019-06-21,combined,py3.5-marshmallow3,577
2019-06-21,combined,py3.6-marshmallow2,12939
2019-06-21,combined,py3.6-marshmallow3,3716
2019-06-21,combined,py3.7-marshmallow2,7530
2019-06-21,combined,py3.7-marshmallow3,2888
2019-06-21,combined,py3.8-marshmallow2,4
2019-06-21,combined,py3.8-marshmallow3,10
2019-06-21,combined,py2.7-marshmallow2-no_linux,105
2019-06-21,combined,py2.7-marshmallow3-no_linux,8
2019-06-21,combined,py3.4-marshmallow2-no_linux,1
2019-06-21,combined,py3.5-marshmallow2-no_linux,91
2019-06-21,combined,py3.5-marshmallow3-no_linux,1
2019-06-21,combined,py3.6-marshmallow2-no_linux,329
2019-06-21,combined,py3.6-marshmallow3-no_linux,39
2019-06-21,combined,py3.7-marshmallow2-no_linux,524
2019-06-21,combined,py3.7-marshmallow3-no_linux,119
2019-06-21,combined,py3.8-marshmallow2-no_linux,1
2019-06-21,python_major,2,17680
2019-06-21,python_major,3,30380
2019-06-21,python_major,2-no_linux,113
2019-06-21,python_major,3-no_linux,1105
2019-06-21,python_minor,2.6,4
2019-06-21,python_minor,2.7,17676
2019-06-21,python_minor,3.3,1
2019-06-21,python_minor,3.4,439
2019-06-21,python_minor,3.5,2845
2019-06-21,python_minor,3.6,16662
2019-06-21,python_minor,3.7,10419
2019-06-21,python_minor,3.8,14
2019-06-21,python_minor,2.7-no_linux,113
2019-06-21,python_minor,3.4-no_linux,1
2019-06-21,python_minor,3.5-no_linux,92
2019-06-21,python_minor,3.6-no_linux,368
2019-06-21,python_minor,3.7-no_linux,643
2019-06-21,python_minor,3.8-no_linux,1
2019-06-21,marshmallow_major,2,35331
2019-06-21,marshmallow_major,3,12702
2019-06-21,marshmallow_major,2-no_linux,1051
2019-06-21,marshmallow_major,3-no_linux,167
2019-06-21,marshmallow_version,2.1.0,1
2019-06-21,marshmallow_version,2.1.2,3
2019-06-21,marshmallow_version,2.2.0,18
2019-06-21,marshmallow_version,2.2.1,9
2019-06-21,marshmallow_version,2.4.0,5
2019-06-21,marshmallow_version,2.4.2,11
2019-06-21,marshmallow_version,2.5.0,2
2019-06-21,marshmallow_version,2.6.0,70
2019-06-21,marshmallow_version,2.6.1,132
2019-06-21,marshmallow_version,2.7.0,2
2019-06-21,marshmallow_version,2.7.1,55
2019-06-21,marshmallow_version,2.7.2,26
2019-06-21,marshmallow_version,2.7.3,245
2019-06-21,marshmallow_version,2.8.0,5
2019-06-21,marshmallow_version,2.9.0,38
2019-06-21,marshmallow_version,2.9.1,153
2019-06-21,marshmallow_version,2.10.3,282
2019-06-21,marshmallow_version,2.10.4,16
2019-06-21,marshmallow_version,2.10.5,8
2019-06-21,marshmallow_version,2.11.1,489
2019-06-21,marshmallow_version,2.12.0,2
2019-06-21,marshmallow_version,2.12.1,13
2019-06-21,marshmallow_version,2.12.2,109
2019-06-21,marshmallow_version,2.13.0,83
2019-06-21,marshmallow_version,2.13.1,61
2019-06-21,marshmallow_version,2.13.4,56
2019-06-21,marshmallow_version,2.13.5,511
2019-06-21,marshmallow_version,2.13.6,699
2019-06-21,marshmallow_version,2.14.0,302
2019-06-21,marshmallow_version,2.15.0,1084
2019-06-21,marshmallow_version,2.15.1,550
2019-06-21,marshmallow_version,2.15.2,117
2019-06-21,marshmallow_version,2.15.3,1583
2019-06-21,marshmallow_version,2.15.4,393
2019-06-21,marshmallow_version,2.15.5,173
2019-06-21,marshmallow_version,2.15.6,353
2019-06-21,marshmallow_version,2.16.0,247
2019-06-21,marshmallow_version,2.16.1,291
2019-06-21,marshmallow_version,2.16.2,9
2019-06-21,marshmallow_version,2.16.3,3002
2019-06-21,marshmallow_version,2.17.0,236
2019-06-21,marshmallow_version,2.18.0,771
2019-06-21,marshmallow_version,2.18.1,565
2019-06-21,marshmallow_version,2.19.0,733
2019-06-21,marshmallow_version,2.19.1,337
2019-06-21,marshmallow_version,2.19.2,7371
2019-06-21,marshmallow_version,2.19.3,15
2019-06-21,marshmallow_version,2.19.4,130
2019-06-21,marshmallow_version,2.19.5,13950
2019-06-21,marshmallow_version,2.0.0b1,1
2019-06-21,marshmallow_version,2.0.0b2,14
2019-06-21,marshmallow_version,3.0.0b1,10
2019-06-21,marshmallow_version,3.0.0b2,41
2019-06-21,marshmallow_version,3.0.0b3,107
2019-06-21,marshmallow_version,3.0.0b4,104
2019-06-21,marshmallow_version,3.0.0b5,40
2019-06-21,marshmallow_version,3.0.0b6,57
2019-06-21,marshmallow_version,3.0.0b7,268
2019-06-21,marshmallow_version,3.0.0b8,78
2019-06-21,marshmallow_version,3.0.0b9,48
2019-06-21,marshmallow_version,3.0.0b10,18
2019-06-21,marshmallow_version,3.0.0b11,138
2019-06-21,marshmallow_version,3.0.0b12,218
2019-06-21,marshmallow_version,3.0.0b13,213
